"client","age","education","emploi","categorie","adresse","revenus","debcred","debcarte","autres","defaut"
1433,25,"Niveau bac",3,12,4,-0.573903827244461,-0.759523935988824,-0.515993963318939,-0.380471510475091,"Non"
1434,43,"Bac+2",16,12,9,1.34114047988037,-0.708364032752438,0.0875619017219652,0.204607470464861,"Non"
1435,35.1479582494049,"Bac+2",0,12,0,-0.342838152161757,2.81565047841277,1.18643426058586,0.0254129678411776,"Oui"
1436,56,"Bac+3",19,12,27,2.39318950052208,-1.2620947501345,-0.135055958334687,-0.241996525545191,"Non"
1437,36,"Bac+2",14,12,3,0.357360863240377,-0.46460214086142,-0.0878361519883319,0.0167615919614881,"Non"
1438,27,"Niveau bac",5,12,5,-0.290323226006597,-1.35237693231636,-0.529522168671264,-0.453771858078969,"Non"
1439,29,"Niveau bac",7,12,5,-0.414608551240476,1.22818877504843,0.218566290825532,-0.125251793621513,"Oui"
1440,43,"Bac+4",10,12,2,-0.38309959554738,-0.553379620006914,-0.325795967322147,-0.329835729995418,"Non"
1441,39,"Niveau bac",14,12,15,-0.321832181699693,-0.831749681734311,-0.344121196932034,-0.376718494761296,"Non"
1442,39,"Bac+4",5,12,13,-0.341087654623252,-0.752000420807003,-0.298992060180673,-0.380216630963965,"Non"
1443,42,"Bac+2",3,12,7,-0.0610080484623981,0.855022422030079,0.203057938550077,0.249893975492531,"Oui"
1444,37,"Niveau bac",0,12,3,-0.579155319859977,0.536025378320846,-0.199982763452795,-0.304590765293721,"Oui"
1445,35.1479582494049,"Bac+4",0,12,0,-0.395353078316917,1.38618259386668,0.00749632422437741,0.0436196364748009,"Oui"
1446,31,"Niveau bac",6,12,9,-0.272818250621544,0.65640162122999,-0.227304914433624,0.0984830442788907,"Non"
1447,25,"Niveau bac",3,12,3,-0.598410792783536,1.077718471412,-0.409787559719827,-0.144001357529224,"Non"
1448,46,"Bac+2",7,12,21,0.0300178235398792,-1.08153038577079,-0.473196914140344,-0.31376036474732,"Non"
1449,33,"Niveau bac",10,12,1,-0.327083674315209,-0.527799668388721,-0.28620273642936,-0.310129103026712,"Oui"
1450,54,"Bac+2",12,12,34,0.294342951854185,0.257655316593449,-0.281146506147882,0.544878893353884,"Non"
1451,35.1479582494049,"Bac+3",0,12,6,-0.295574718622113,-0.153128612334008,-0.28106147676419,-0.171649877717408,"Non"
1452,54,"Niveau bac",36,12,8,2.78530094914728,-1.36892866571637,-0.421001190589369,-0.278315030366318,"Non"
1453,35.1479582494049,"Niveau bac",6,12,19,-0.46537297985713,-1.06497865237078,-0.462462884447996,-0.431510190353318,"Non"
1454,35.1479582494049,"Niveau bac",3,12,32,-0.306077703853145,-0.633128880934222,-0.399841075633979,-0.281050269567388,"Non"
1455,33,"Niveau bac",17,12,13,0.0370198136939006,0.105680309920653,0.347609317363843,-0.0733364455058334,"Non"
1456,48,"Bac+3",4,12,12,0.11229120784963,0.317843438048021,0.24748744126614,0.158409123267319,"Non"
1457,45,"Bac+2",23,12,18,1.74025391865959,-0.813693245297939,-0.186755350434845,0.352219951433898,"Non"
1458,28,"Bac+3",3,12,3,-0.342838152161757,0.438219680957166,0.212934185893625,-0.252837251449517,"Oui"
1459,29,"Bac+3",3,12,7.69570871261378,-0.335836162007736,1.64950562523043,0.646909978989652,-0.0704764201014265,"Non"
1460,51,"Bac+5 et plus",22,12,14,0.42738076478059,-0.344225897952275,0.114180931576436,0.0538146695821123,"Non"
1461,47,"Bac+2",6,12,10,-0.185293373696277,-0.193755594315844,-0.125724787316903,-0.175053104858348,"Oui"
1462,35,"Niveau bac",18,12,1,-0.297325216160618,1.66906676470317,0.0283819164803689,0.28559446195943,"Non"
1463,44,"Niveau bac",1,12,6,-0.530141388781828,-0.46460214086142,-0.382703051730436,-0.364363929835869,"Non"
1464,53,"Niveau bac",35,12,25,2.18838128851696,-1.0514363250435,-0.0667340754260859,0.0615176325979855,"Non"
1465,29,"Bac+3",6,12,9,0.0947862324645766,-0.345730600988639,-0.314960873449829,0.0329000516387715,"Non"
1466,43,"Niveau bac",20,12,10,0.0370198136939006,-0.676765268988787,-0.227040917702974,-0.215358974867354,"Non"
1467,35.1479582494049,"Bac+4",0,12,1,0.444885740165643,-0.344225897952275,0.620880170481079,-0.16563174208627,"Non"
1468,39,"Bac+3",9,12,8,0.32235091247027,-0.600025414134208,-0.36953650106713,0.0332411679137921,"Non"
1469,21,"Bac+3",0,12,0,-0.272818250621544,-0.479649171225063,-0.254895956364746,-0.278289694173051,"Oui"
1470,42,"Bac+3",9,12,7.69570871261378,-0.169538895849729,-1.03337988860713,-0.414008829013761,-0.36846599743395,"Non"
1471,24,"Niveau bac",8,12,2,-0.561650344474924,-1.12667147686172,-0.521610709523243,-0.439326500272428,"Non"
1472,31,"Niveau bac",3,12,8,-0.558149349397913,-0.407423425479576,-0.379887067194828,-0.371442820390851,"Non"
1473,51,"Niveau bac",10,12,30,-0.3568421324698,-0.983724688407106,-0.461023828603703,-0.381555146945891,"Non"
1474,35.1479582494049,"Niveau bac",18,12,27,0.11229120784963,0.227561255866162,0.286447435184029,0.0902741235537826,"Non"
1475,34,"Niveau bac",10,12,8,-0.167788398311224,0.678972166775455,-0.162450843306703,0.204862347029232,"Non"
1476,33,"Niveau bac",17,12,12,-0.391852083239906,-0.752000420807003,-0.535788510124578,-0.293681802873996,"Non"
1477,34,"Niveau bac",3,12,8,-0.267566758006028,-1.00479053091621,-0.380040405392924,-0.399798843020373,"Non"
1478,40,"Bac+2",6,12,4,-0.239558797389942,0.194457789066148,-0.320097960250928,0.0140114745980774,"Non"
1479,29,"Bac+2",10,12,8,-0.204548846619836,-0.563912541261464,-0.353474972580924,-0.226411000733814,"Non"
1480,35.1479582494049,"Niveau bac",8,12,3,-0.43561452170254,1.0355867863938,-0.278312882365935,0.0205084091776632,"Oui"
1481,39,"Niveau bac",3,12,7.69570871261378,-0.533642383858838,-0.971687064116192,-0.510200653207991,-0.408126718322105,"Non"
1482,38,"Bac+3",7,12,15,-0.402355068470938,-0.756514529916096,-0.338202833524877,-0.389309392326434,"Non"
1483,47,"Niveau bac",20,12,21,-0.103019989386526,1.18756179306659,0.573053403264357,0.171508147352839,"Non"
1484,26,"Niveau bac",5,12,2,-0.561650344474924,-0.153128612334008,-0.435188462621712,-0.302334236638471,"Oui"
1485,26,"Niveau bac",7,12,3,-0.493380940473216,-0.0553229149703277,-0.459765907407862,-0.218144176287178,"Non"
1486,29,"Bac+2",9,12,7.69570871261378,-0.183542876157772,-0.272000152206788,-0.0375554819157631,-0.24465349011242,"Non"
1487,31,"Niveau bac",1,12,11,-0.444367009395066,0.0530157036479026,-0.33489761464215,-0.208599356297941,"Non"
1488,28,"Bac+4",3,12,5,-0.272818250621544,-0.720401657043352,-0.295246581495038,-0.342419907487429,"Non"
1489,20,"Bac+2",0,12,0,-0.642173231246169,2.17314228188521,-0.289753371475898,-0.112751605993261,"Oui"
1490,24,"Bac+3",2,12,3,-0.500382930627237,-0.66021353558878,-0.522287910370688,-0.325641677989225,"Non"
1491,24,"Bac+2",3,12,1,-0.577404822321472,0.388564480757144,-0.262018834777196,-0.299750952715165,"Oui"
1492,44,"Niveau bac",1,12,18,-0.46537297985713,0.588689984593597,0.0391324564814121,-0.271358928115274,"Oui"
1493,20,"Bac+3",0,12,0,-0.51788790601229,-1.30723584122543,-0.490439900131768,-0.481444680149669,"Oui"
1494,31,"Niveau bac",6,12,8,-0.530141388781828,-1.30272173211634,-0.516762161716131,-0.469898900556809,"Non"
1495,30,"Bac+2",5,12,9,0.280338971546142,0.155335510120676,-0.124023850287,0.39279553786181,"Oui"
1496,42,"Bac+3",8,12,20,0.670699922632832,-0.1155110364249,0.379005118528632,0.28998258572888,"Non"
1497,31,"Bac+2",12,12,3,-0.33058466939222,1.38016378172122,-0.46254165777036,0.360513049141661,"Oui"
1498,32,"Bac+4",4,12,1,0.240077528160519,0.0485015945388098,0.379554024831961,0.0588175378617914,"Oui"
1499,24,"Niveau bac",8,12,1,-0.393602580778412,0.653392215157262,-0.344487474119314,0.00514289198730726,"Non"
1500,44,"Niveau bac",25,12,17,1.10657380972066,0.567624142084496,1.59363308900929,0.836221948546118,"Non"
1501,37,"Niveau bac",17,12,7.69570871261378,0.135047675850199,-0.557893729116007,-0.239878937807559,-0.0963546747113894,"Non"
1502,39,"Bac+2",17,12,12,0.175309119235822,0.000351097375151834,0.00521419456843937,0.144545230801589,"Non"
1503,28,"Bac+2",7,12,8,-0.416359048778981,-0.142595691079458,-0.118739839853271,-0.334011827427805,"Non"
1504,28,"Niveau bac",8,12,7.69570871261378,-0.220303324466384,0.53753008135721,-0.245628445784878,0.126027152122804,"Non"
1505,35,"Niveau bac",16,12,6,-0.236057802312932,-0.0267335572794057,-0.0757141371322709,-0.17433012164342,"Non"
1506,30,"Bac+3",8,12,6,-0.0242476001537861,0.835461282557343,0.418035268319362,0.191036782996373,"Oui"
1507,29,"Bac+3",0,12,5,-0.237808299851437,-0.494696201588706,-0.321249023778775,-0.233480759297295,"Non"
1508,28,"Bac+2",2,12,2,-0.507384920781258,-0.056827618006692,-0.417382444049907,-0.249106359966828,"Non"
1509,39,"Bac+2",19,12,4,0.523658129398384,-1.08604449487988,-0.347023090711045,-0.258450376332663,"Non"
1510,41,"Bac+2",4,12,0,-0.276319245698554,-0.74748631169791,-0.250049663198144,-0.37376775057974,"Non"
1511,32,"Bac+4",2,12,2,0.0772812570795233,0.0921379825933746,-0.0850636234650697,0.152670171976577,"Oui"
1512,53,"Niveau bac",28,12,32,0.574422558015038,-0.41946104977049,0.0570458826335304,0.113696753529196,"Non"
1513,35.1479582494049,"Niveau bac",10,12,11,0.100037725080093,0.263674128738906,0.177953228127754,0.147738660825075,"Non"
1514,34,"Bac+2",12,12,3,0.0597762816944699,-0.174194454843108,-0.221998778115985,0.0585982242014032,"Non"
1515,31,"Bac+2",1,12,7,-0.390101585701401,0.128250855466118,-0.462655534907372,-0.0823322498123499,"Non"
1516,28,"Niveau bac",1,12,7.69570871261378,-0.617666265707094,1.33201328455757,-0.00351673744838903,-0.318747775827443,"Oui"
1517,31,"Niveau bac",2,12,7,-0.535392881397344,2.20925515475796,-0.0957138077026015,0.025506527289449,"Non"
1518,23,"Niveau bac",2,12,7.69570871261378,-0.220303324466384,0.332890468411664,0.170839691755178,-0.139809923714206,"Oui"
1519,33,"Bac+3",5,12,14,-0.500382930627237,0.120727340284296,-0.263340798114798,-0.275356730706798,"Non"
1520,55,"Niveau bac",2,12,22,-0.318331186622682,-0.658708832552416,-0.314978496522276,-0.333780130032571,"Non"
1521,29,"Bac+4",1,12,8,0.474644198320234,0.454771414357173,1.43260853352091,0.0918249089799989,"Oui"
1522,48,"Bac+3",20,12,7.69570871261378,1.47067729772977,0.126746152429754,0.219620259246444,1.30268223275444,"Non"
1523,36,"Niveau bac",3,12,15,-0.626418753399621,-0.676765268988787,-0.490114649638293,-0.402101181917602,"Non"
1524,49,"Niveau bac",18,12,3,0.304845937085217,2.35822075535802,1.41522735132884,1.18120493095395,"Non"
1525,56,"Bac+2",34,12,21,7.42937091880193,-1.156765537589,0.705579283303673,0.543233720441444,"Non"
1526,42,"Bac+2",19,12,2,0.707460370941444,-0.526294965352356,0.0661686692300473,0.0949698059605553,"Non"
1527,36,"Bac+5 et plus",5,12,12,1.08381734172009,-0.272000152206788,0.790573084433897,0.250731524093589,"Oui"
1528,35,"Bac+4",3,12,16,-0.46187198478012,-0.281028370424974,-0.132004708369728,-0.395403468762026,"Oui"
1529,39,"Bac+4",4,12,13,-0.0627585460009035,-0.0432852906794133,-0.00776115481619073,-0.0698057977632338,"Oui"
1530,30,"Bac+2",11,12,7,-0.28157073831407,0.122232043320661,-0.118704671343056,-0.142005550325452,"Non"
1531,52,"Bac+2",6,12,9,0.0772812570795233,-1.06648335540714,-0.247675931088908,-0.397238377288805,"Non"
1532,29,"Bac+3",1,12,4,-0.481127457703678,-0.618081850570579,-0.374997169216076,-0.374123871727535,"Non"
1533,39,"Bac+2",0,12,10,-0.220303324466384,-0.374319958679561,-0.484455236707561,-0.104481286696053,"Non"
1534,41,"Bac+2",17,12,22,-0.355091634931294,-0.634633583970587,-0.43588115805745,-0.288926298408661,"Non"
1535,41,"Niveau bac",2,12,7.69570871261378,-0.503883925704248,-0.973191767152556,-0.463351801538408,-0.420944897571194,"Oui"
1536,33,"Bac+3",12,12,7,0.334604395239807,0.298282298575285,0.816606108312149,0.112250495370668,"Non"
1537,35.1479582494049,"Bac+2",11,12,12,-0.0102436198457435,1.80749944404869,0.134196122613287,0.814537703214411,"Non"
1538,28,"Niveau bac",3,12,4,-0.244810290005458,-0.503724419806892,-0.397266211476534,-0.206040630624774,"Non"
1539,45,"Niveau bac",16,12,13,0.180560611851338,-0.231373170224952,0.180120238491794,-0.0688874270592642,"Non"
1540,27,"Niveau bac",3,12,7.69570871261378,-0.237808299851437,0.588689984593597,0.434226019731069,-0.185076931542208,"Oui"
1541,35.1479582494049,"Bac+2",25,12,27,1.79802033743027,-0.813693245297939,0.250467409655392,0.175342310785895,"Non"
1542,51,"Niveau bac",10,12,2,0.248830015853046,-0.934069488207084,-0.0498151495297041,-0.361468787960751,"Non"
1543,32,"Bac+3",1,12,7.69570871261378,-0.0977684967710102,0.588689984593597,-0.0593374312523705,0.203570931967658,"Oui"
1544,65,"Bac+2",38,12,11,5.27625894644037,-1.12667147686172,-0.42373844708951,0.744522821610331,"Non"
1545,35.1479582494049,"Niveau bac",1,12,7.69570871261378,-0.556398851859408,0.50593131759356,-0.302994069728528,-0.237257525850557,"Non"
1546,35.1479582494049,"Niveau bac",2,12,1,-0.475875965088162,-1.15526083455264,-0.538497902244017,-0.420136485003043,"Non"
1547,29,"Niveau bac",0,12,2,-0.440866014318056,2.82166929055823,0.268046773777812,0.208415961774661,"Oui"
1548,43,"Niveau bac",10,12,23,-0.432113526625529,-1.23501009547995,-0.517075297964687,-0.441610349759951,"Non"
1549,34,"Niveau bac",18,12,10,-0.132778447541117,-1.36290985357091,-0.498280420590586,-0.459176323291812,"Non"
1550,29,"Niveau bac",7,12,3,-0.538893876474354,0.642859293902712,-0.11241579642376,-0.277845241119071,"Non"
1551,34,"Bac+4",7,12,3,-0.30782820139165,-0.374319958679561,0.0578715274594287,-0.40675197346973,"Oui"
1552,38,"Niveau bac",0,12,4,-0.300826211237629,0.748188506448214,-0.269368768751546,0.113832139207665,"Non"
1553,54,"Niveau bac",34,12,26,2.01333153466642,-0.791122699752475,-0.100513002496437,0.454806816791736,"Non"
1554,26,"Niveau bac",2,12,7,-0.545895866628376,2.36423956750348,0.344499802571255,-0.167369914563668,"Oui"
1555,26,"Bac+4",1,12,4,-0.220303324466384,0.498407802411738,-0.447627932155425,0.203476930506246,"Non"
1556,50,"Niveau bac",8,12,27,-0.528390891243323,0.194457789066148,-0.457432622967107,-0.197660273629381,"Non"
1557,30,"Bac+2",7,12,5,-0.482877955242184,0.214018928538884,-0.495508183197376,-0.132701011626657,"Oui"
1558,31,"Niveau bac",6,12,5,-0.38309959554738,-0.150119206261279,-0.149208543838789,-0.296941509821287,"Non"
1559,40,"Niveau bac",11,12,7,-0.285071733391081,-1.2199630651163,-0.443650384001448,-0.447970317727399,"Non"
1560,27,"Niveau bac",10,12,5,-0.33408566446923,-0.988238797516199,-0.519368037693611,-0.349764766189878,"Non"
1561,33,"Niveau bac",2,12,14,-0.388351088162896,0.55859592386631,0.134423980400218,-0.233019356512717,"Non"
1562,43,"Niveau bac",13,12,23,-0.213301334312362,-1.08453979184352,-0.497536525083134,-0.361149548389478,"Non"
1563,27,"Niveau bac",8,12,4,-0.542394871551365,-1.01983756127985,-0.443973098428697,-0.450133583083183,"Non"
1564,35.1479582494049,"Niveau bac",1,12,1,-0.530141388781828,2.55082274401266,-0.345549228651713,0.218100743751757,"Oui"
1565,43,"Niveau bac",9,12,13,-0.269317255544533,-0.141090988043093,-0.327437801716828,-0.12655306557614,"Non"
1566,35.1479582494049,"Niveau bac",23,12,5,0.364362853394398,-0.861843742461597,-0.287270834362102,-0.16605905681738,"Non"
1567,33,"Bac+4",6,12,7.69570871261378,-0.447868004472077,0.55859592386631,-0.167867479652756,-0.163961521762482,"Non"
1568,35.1479582494049,"Niveau bac",31,12,15,0.619935494016177,-0.479649171225063,-0.0268803122502606,0.128820910917046,"Non"
1569,23,"Bac+4",0,12,3,-0.579155319859977,0.662420433375448,-0.315199422179205,-0.230453227119431,"Oui"
1570,63,"Niveau bac",17,12,26,0.917520075562084,0.347937498775307,0.573901484512887,0.860167309156108,"Non"
1571,35,"Niveau bac",16,12,0,1.22560764233902,0.23358006801162,2.43128109047667,0.198080704418359,"Oui"
1572,44,"Bac+2",19,12,5,0.754723804481088,0.206495413357062,0.267049711577623,0.701620460325353,"Non"
1573,38,"Bac+5 et plus",9,12,6,0.404624296780021,-0.168175642697651,0.370877624708547,0.0491937684319856,"Non"
1574,30,"Bac+2",11,12,1,-0.230806309697416,-0.243410794515866,-0.273559540555202,-0.159229529449518,"Non"
1575,46,"Bac+3",8,12,0,-0.136279442618128,-0.938583597316177,-0.272784280636873,-0.384328646804484,"Non"
1576,48,"Niveau bac",9,12,11,0.0597762816944699,-0.120025145533993,-0.288931905983627,0.117727382963358,"Oui"
1577,55,"Bac+2",7,12,3,0.0772812570795233,-0.329178867588632,-0.340831077994643,0.0422670762619949,"Oui"
1578,40,"Bac+2",20,12,1,1.56695466234756,0.531511269211753,1.95089298228409,1.15715385258755,"Non"
1579,28,"Niveau bac",1,12,7,-0.580905817398482,-1.01231404609803,-0.481464904088478,-0.442179963255062,"Oui"
1580,38,"Niveau bac",21,12,17,0.406374794318526,1.02806327121198,0.382579587422048,0.909615743621605,"Non"
1581,30,"Niveau bac",1,12,10,-0.556398851859408,-0.869367257643419,-0.495223555050413,-0.402874162712335,"Oui"
1582,42,"Niveau bac",22,12,7.69570871261378,0.542913602321942,0.782796676284592,0.742076601646831,0.743202251361948,"Non"
1583,35.1479582494049,"Niveau bac",15,12,13,0.317099419854754,-1.17632667706174,-0.313657154262117,-0.382539306885832,"Non"
1584,22,"Niveau bac",1,12,1,-0.38309959554738,-0.479649171225063,-0.396845923195155,-0.276753786909176,"Non"
1585,40,"Niveau bac",10,12,13,0.0527742915404486,0.835461282557343,0.668874861511474,0.177527977367686,"Non"
1586,28,"Niveau bac",6,12,0,-0.446117506933572,-0.57294075947965,-0.290576305557539,-0.384154449425442,"Oui"
1587,35.1479582494049,"Bac+3",0,12,1,-0.482877955242184,-1.35237693231636,-0.541325874868188,-0.464602653421384,"Non"
1588,40,"Bac+2",7,12,0,-0.320081684161188,0.359975123066222,0.122339385460103,-0.211611431276249,"Oui"
1589,26,"Bac+2",2,12,6,-0.430363029087024,0.486370178120824,-0.387769652711302,-0.0620029397773952,"Oui"
1590,35.1479582494049,"Niveau bac",22,12,17,0.0930357349260712,-0.193755594315844,-0.265818508939297,0.0925690557841387,"Non"
1591,36,"Niveau bac",18,12,15,-0.118774467233074,1.02655856817561,-0.0464511806025961,0.360919273952416,"Non"
1592,23,"Bac+4",0,12,2,-0.30782820139165,-1.06648335540714,-0.473763970784992,-0.388261237723875,"Non"
1593,41,"Niveau bac",3,12,16,-0.344588649700262,-0.610558335388758,-0.238397978644527,-0.366490746788009,"Non"
1594,20,"Bac+2",0,12,1,-0.395353078316917,-0.02823826031577,-0.335959501800461,-0.187735935263396,"Non"
1595,43,"Bac+2",14,12,7,-0.250061782620974,-0.514257341061442,-0.34609363214358,-0.236027540302003,"Non"
1596,34,"Niveau bac",10,12,3,-0.318331186622682,-0.0523135088975989,-0.0195720939775043,-0.275950065573833,"Non"
1597,30,"Bac+2",0,12,5,-0.430363029087024,-0.961154142861642,-0.394270910237906,-0.427562836195004,"Oui"
1598,45,"Bac+2",13,12,19,0.415127282011053,-0.759523935988824,-0.0586343651172441,-0.177555409027387,"Non"
1599,31,"Niveau bac",7,12,12,-0.447868004472077,0.159849619229769,-0.44354337753365,-0.136007874009254,"Non"
1600,23,"Bac+3",1,12,2,0.21732106015995,1.02505386513925,0.467846688505455,0.601274024030776,"Oui"
1601,33,"Bac+2",9,12,8,0.292592454315679,-0.00265830869757672,0.332223708752856,0.0922332937616381,"Non"
1602,35.1479582494049,"Bac+2",15,12,3,0.311847927239238,0.325366953229843,0.596224560510894,0.207842900577047,"Non"
1603,44,"Niveau bac",8,12,22,-0.0855150140014728,0.424677353629887,0.214169712718953,0.019936497214217,"Non"
1604,42,"Niveau bac",15,12,7.69570871261378,0.16480613400479,-0.584978383770565,0.102171816954326,-0.2523346825077,"Non"
1605,41,"Niveau bac",12,12,6,0.24357852323753,-0.404414019406847,0.00541765565705934,-0.053781495346613,"Non"
1606,38,"Bac+2",15,12,17,0.247079518314541,-0.228363764152223,-0.261813665725608,0.181621357934162,"Non"
1607,38,"Bac+2",1,12,3,-0.46187198478012,0.513454832775381,-0.326606593072169,-0.118503947335434,"Oui"
1608,40,"Niveau bac",10,12,2,-0.17303989092674,1.27182516310299,0.104069506142552,0.313326254476707,"Non"
1609,32,"Niveau bac",16,12,13,0.0335188186168899,-0.762533342061553,-0.0877691920764996,-0.324503052136876,"Non"
1610,39,"Bac+4",12,12,10,0.829995198636817,-1.2620947501345,-0.498267740259457,-0.287076915424876,"Non"
1611,25,"Niveau bac",5,12,3,-0.376097605393358,-0.609053632352393,-0.258233988839049,-0.372753913877482,"Non"
1612,22,"Niveau bac",1,12,1,-0.43911551677955,-1.10711033738898,-0.50516710195752,-0.416147891018632,"Non"
